Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Attribute 10,Attribute 11,Attribute 12,Attribute 13,Attribute 14,Attribute 15,Attribute 16,Attribute 17,Attribute 18,Attribute 19,Attribute 20,Attribute 21,Attribute 22,Attribute 23,Attribute 24,Attribute 25,Attribute 26,Attribute 27,Attribute 28,Attribute 29,Attribute 30,Attribute 31,Attribute 32,Attribute 33,Attribute 34,Attribute 35,Attribute 36,Attribute 37,Attribute 38,Attribute 39,Attribute 40,Attribute 41,Attribute 42,Attribute 43,Attribute 44,Attribute 45,Attribute 46,Attribute 47,Attribute 48,Attribute 49,Attribute 50,Attribute 51,Attribute 52,Attribute 53,Attribute 54,Attribute 55,Attribute 56,Attribute 57,Attribute 58,Attribute 59,Attribute 60,Class
0.6,1,1,0.434782609,1,0.25,0.25,1,1,0,0,0,0.5,0.5,1,0.25,0.25,0.4,0.947385222,0.5,1,1,1,0.6,0.082762305,1,0,0,0,0.033323447,0.891452454,0.003019707,0.035225773,0.844620562,1,1,0.061543334,0.023692649,0.04093105,0.147124948,0.03046113,0.087723611,0.049771652,0.274047449,0.000839695,0,0.11593305,0.010306655,0.034826307,0.938673908,1,0.164700376,0.238126421,0.053698378,0.394736842,1,0.03816558,0,0.433333333,0.503235083,Good
0.4,1,1,0.869565217,1,0.25,0.25,1,1,0,0,0,0.5,0.5,0.75,0.75,1,1,0.975371806,0.5,1,1,1,0.8,0.234385434,1,0,0,0,0.01244741,0.880952381,0.003457862,0.049137996,0.970192654,1,0.971672642,0.158980472,0.087563074,0.02149094,0.991962832,0.044940815,0.229425735,0.020878657,0.009134915,0.000340234,0.013117016,0.042228672,0.010189534,0.018842607,0.990172255,0.75,0.014333371,0.095250569,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0,1,1,1,0.25,0.25,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.25,0.7,0.975371806,0.5,0,0,0,0,0,0,0.75,0.75,1,0.058747377,0.903966922,0.002543522,0.282393804,1,1,0.868454831,0.003713704,0.012058912,0.175707753,0.016762148,0.240765963,0.006101768,0.05563129,0.328856939,0.001323652,0.074107322,0.063610711,0.297136174,0.004904404,0.891739796,0.75,0.048287211,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.6,1,1,1,0,1,1,1,1,0,0,0,0.75,0.5,1,0.5,0,0.6,0.975371806,0.5,0,0,0,0,0,0,0.75,0.5,0.75,0.000959143,0.97936973,0.000423976,0.058241548,0.96120153,1,0.471075112,0.098752377,0.06426871,0.061490124,0.262734572,0.037449081,0.190093034,0.107418231,0.05480949,0.009752391,0.499872798,0.141741683,0.060463756,0.008703388,0.932875901,0.25,0.004632274,0,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.8,1,0.8,1,1,1,0.25,1,1,0,1,1,0.75,0,0.5,0.5,1,1,0.992163757,0.5,1,0.9375,1,0.6,0.202056409,1,0,0,0,0.053871374,1,0,0.007410922,1,1,0.904041075,0.036658969,0.002145438,0.054466817,0.012402944,0.003356898,0.075388593,0.005042368,0,0.009815097,0.235981208,1,0,0,0.995912857,0.75,0.062838856,0.416721237,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.4,0.5,1,1,1,0.25,0.25,1,1,0,0,0,0.5,0.5,0.75,0.25,0.5,0.6,0.947385222,0.5,0,0,0,0,0,0,0.75,1,1,0.251782316,0.825833693,0.006582736,0.140631799,0.843861461,1,0.929093082,0.017010754,0.026612982,0.529413502,0.011216307,0.170788944,0.018139218,0.087739283,0.056636473,0.001611024,0.158545011,0.271677293,0.012239153,0.372400006,0.950385907,0.5,0.387825608,0.285751706,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.5,0.5,1,0.75,0.75,0.933333333,0,0.5,1,0.625,1,0.8,0.028287897,0.25,0,0,0,0.024714418,1,0,0.024498755,1,1,1,0.071180384,0.018878144,0.09833462,0.048775043,0.014063821,0.145638682,0.066618618,0.456745748,8.46752E-06,0.423212387,0.569167306,0.023365655,0.036445903,0.918522381,0.25,0.079379227,0.10715689,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.98656644,0.5,0,0,0,0,0,0,0.5,1,1,0,0.865229111,0.004191348,0.021256749,0.983198576,1,0.817200018,0.029597582,0.006226422,0.065174706,0.02570735,0.020157964,0.037992883,0.021992361,0.342559311,8.46752E-06,0,0.271522937,0.038737796,0.014529405,0.524361958,0.75,0.125895987,0.142875853,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,0,0.8,1,1,0.25,0.25,1,1,0,0,0,1,0.5,0.25,0.25,1,1,0.958579856,0.5,1,1,1,0.8,0.028287897,0.25,0,0,0,0.007257606,0.748936212,0.016367867,0.008809394,0.972824202,1,1,0.100569745,0.009180836,0.019874284,0.121145648,0.017505549,0.061021615,0.029444998,0.007947376,0.000582938,0.116569561,0.097495646,0.005797493,0.03076666,0.975816445,1,0.096792696,0.178594816,0.091508346,0.675438596,0.575757576,0.17938117,0.144174355,0.618181818,0,Good
0.4,1,1,0.956521739,1,0.75,0.25,1,0.75,0,1,0.6,0.5,1,0.75,0.5,0.75,0.9,0.980969123,0.5,1,0.8125,1,0.8,0.080822564,1,0,0,0,0.004884253,0.866186889,0.004143714,0.096399952,0.199576316,1,0.551276944,0.053760585,0.057947182,0.056693947,0.256924269,0.102867844,0.063941645,0.134097824,0.551273848,0.001891375,0.03565439,0.023530086,0.150793387,0.003076264,0.767654616,1,0.163924288,0.535784448,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0.503235083,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,1,0,1,0.5,0.5,0.8,0.98656644,0.5,0,0,0,0,0,0,0.75,1,0.75,0.028017686,0.763089315,0.013627044,0.013022056,0.718862912,1,0.532687115,0.135884884,0.019220011,0.041594322,0.1182272,0.023123781,0.093356596,0.052620103,0,0.002212942,0.028366764,0.153356188,0,0,0.996602384,1,0.002692054,1,0.067590566,0.710526316,0.575757576,0.146659408,0.186568488,0.687878788,0,Good
0.2,1,0.8,0.608695652,1,0.25,0.25,0,1,0,1,0.6,0.5,1,0.5,0.5,1,1,0.956714046,0.5,0,0,0,0,0,0,0.5,0.75,1,0.018646666,0.753603981,0.015386508,0.073118786,0.853471083,1,0.859336963,0.061729161,0.050313392,0.476013146,0.02531375,0.146655729,0.039197293,0.110468937,0.074489142,0.001737931,0.162310265,0.141597221,0.058501978,0.070141886,0.945837466,0.5,0.072539953,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,1,0.5,0.25,1,1,0,0,0,0.5,0.5,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.308116681,0.92689706,0.00177989,0.139609293,0.86167502,1,0.882972602,0.017899022,0.027812371,0.069596028,0.101487946,0.108726361,0.029595651,0.091821779,0.027404745,0.000805255,0.011205509,0.055835989,0.016045588,0.037705665,0.969676258,0.75,0.048287211,0.10715689,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.2,1,1,1,1,0.25,0.75,1,1,0,0,0,0.75,0.5,1,0.5,0.5,0.8,0.964177173,0.5,0,0,0,0,0,0,0,0.5,1,0.094017897,0.887548105,0.003178239,0.043395237,0.89035215,1,0.505953171,0.022731003,0.010341674,0.065174706,0.041469948,0.038440395,0.032232561,0.033916997,0,0.001621325,0.055236778,0.146376177,0.016045588,0.035334349,0.973809904,0.75,0.015303481,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.6,1,1,0.434782609,1,1,1,1,1,0,1,1,0.5,1,1,1,1,1,0.975371806,0.5,0.8,0.875,1,0.6,0.134690802,1,0,0,0,0.003280849,0.862001281,0.004354947,0.039804781,0.824816473,1,0.598282654,0.078063699,0.034333592,0.02759347,0.310394661,0.039415458,0.097959376,0.076521794,0,0.003385091,0.366600755,0.061325501,0.036541776,0.00654657,0.953846114,0.75,0.145298181,0.464346522,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0.503235083,Good
0.6,1,1,1,1,0.5,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.97984966,0.5,0,0,0,0,0,0,0.5,1,1,0.023200017,1,0,0.049266442,1,1,0.826317886,0.013625012,0.006798439,0.023006348,0.080116488,0.0295828,0.028515153,0.023314527,0.015529355,0.001060965,0,0.068015434,0.039469803,0.005041882,0.955156824,0.5,0.007057548,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,0.956521739,1,0.25,0.25,1,1,0,1,0.6,1,0,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0,0.75,1,0.004748416,1,0,0.047322473,1,1,1,0.015330925,0.007404394,0.014329504,0.136112506,0.028364745,0.031986638,0.02235687,0.009134915,0.00073681,0.328859667,0.045025285,0.036541776,0.003416433,0.927134145,0.75,0.003468142,0,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0,Good
0.8,1,1,0.869565217,0,0.25,0.25,1,1,0,0,0,1,0.5,0.75,0.5,0.75,0.9,0.980969123,0.5,0.8,1,1,0.8,0.101028204,0.25,0,0,0,0.062809109,0.796357238,0.00917483,0.034071749,1,1,1,0.060828925,0.022610938,0.029361999,0.194673131,0.04850142,0.053541835,0.077241438,0.146158639,0.001870095,0,0.053105847,0.060525245,0.00411391,0.89561509,0.75,0.003662164,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,1,1,0.5,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.891412055,0.5,1,1,1,0.6,0.101028204,1,0,0,0,0.033652367,0.981552538,0.000376673,0.118905953,1,1,1,0.04507725,0.060032957,0.080649332,0.187567364,0.077280404,0.087740651,0.196287316,0.03653966,0.002008301,0.103356665,0.091001513,0.055573951,0.012463628,0.916111088,0.5,0.024034468,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.8,1,1,1,1,0.25,0.25,1,1,0,1,1,0.75,1,0.75,0.5,0.75,0.9,0.946467262,0.5,0.8,1,1,0.8,0.117839298,1,0,0,0,0.027543526,0.839745879,0.005628933,0.003577056,1,1,0.834284956,0.419223898,0.016583516,0.018161243,0.229474047,0.002850597,0.470743688,0.053515474,0.010961898,0.001894044,1,0.403308181,0,0,0.979379993,0.5,0.033735565,0.178594816,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.8,1,0.8,1,1,0.25,0.25,1,1,0,0,0,1,0.5,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,1,0.101416472,0.968934298,0.000658868,0.140163653,0.919687167,1,0.890939672,0.013334485,0.020703847,0.029804131,0.176210447,0.094912793,0.025495004,0.070750062,0,0.00016788,0.042656415,0.027423586,0.049717897,0.005134939,0.973064126,1,0.002207,0.035718963,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,0.5,0.8,0.956710352,0.5,0.8,1,1,0.6,0.141439486,1,0,0,0,0.002429634,0.893707483,0.002930392,0.106975373,0.969973358,1,0.742663657,0.017552117,0.020662848,0.133484129,0.038883597,0.094181496,0.02564161,0.068353679,0.12788881,0.002207317,0,0.12365277,0.105350409,0.010796166,0.917373572,0.75,0.009482822,0.059531605,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0,Good
0.8,0.5,1,0.739130435,0.25,0.75,0.25,1,1,0,1,1,1,0,0.75,0.75,1,1,0.992163757,0.5,0.8,1,1,0.8,0.121233845,1,0,0,0,0.756774324,0.855862169,0.004679784,0.438333302,0.9156555,1,0.117071659,0.00267508,0.014135661,0.440987065,0.006692617,0.459277836,0.003717065,0.032250672,0.274047449,0.000565945,0,0.083912012,0.292744133,0.012806845,0.760927106,0.5,0.002692054,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.75,0.75,1,0.045929769,0.95,0.001125816,0.055622007,1,1,0.798167574,0.012446136,0.007061455,0.014329504,0.130482998,0.039252948,0.022459911,0.015156379,0,0.000349835,0.038253289,0.032685445,0.035077763,0.003568592,0.997061666,0.75,0.028885017,0.130969532,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.25,0.5,0.75,0.5,0.75,0.9,0.975371806,0.75,1,1,1,0.8,0.080822564,1,0,0,0,0.071903018,0.938561657,0.001436876,0.031067245,1,1,1,0.015699931,0.004652597,0.042530243,0.030923868,0.022242279,0.0271058,0.017156083,0,0.006129961,0.022321312,0.162624965,0,0,0.979464957,0.5,0.014333371,0.154782174,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.738317757,Good
0.4,1,1,1,0.75,0.25,0.25,1,1,0,1,0.6,1,1,1,0.5,0.5,0.8,0.980969123,0.5,0.8,1,1,0.8,0.060616923,0.25,0,0,0,0.206775028,1,0,0.020608348,1,1,0.953436905,0.033231369,0.00685749,0.002095214,0.614733432,0.011626163,0.068413527,0.015437738,0.003653966,0.000286985,0.002774147,0.021036036,0.001405453,0.01888162,0.997233902,1,0.000746014,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,1,0,0.25,0.25,1,1,0,0,0,1,0.5,1,0.5,0.25,0.7,0.969774489,0.5,0,0,0,0,0,0,0.5,0.25,0.25,1,0.997728886,4.42594E-05,0.040385749,1,1,0.919444076,0.181559779,0.082152063,0.021573104,0.927864727,0.024180831,0.417308705,0.017003111,0.009134915,0.001836009,0.026635685,0.07764528,0.021608839,0.008820737,0.979378856,0.75,0.000994362,0.011906321,0.053698378,0.394736842,1,0.03816558,0,0.433333333,0,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.25,0,0.75,0.5,0.75,0.9,0.936190589,0.5,0,0,0,0,0,0,0.25,0.75,1,0.055821492,0.954722944,0.001004033,0.058561696,0.927775804,1,0.816580357,0.085132382,0.05560945,0.076469198,0.028934242,0.040747049,0.025375907,0.024856419,0.07307932,0.058778256,0.050017093,0.162031847,0.032407402,0.020413113,0.986694825,0.75,0.005602384,0.035718963,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Good
0.4,1,1,0.652173913,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.75,1,1,0.856455916,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.034676273,0.880961399,0.00345747,0.020037455,1,1,0.855796043,1,0.388599407,0.084249542,1,0.017589298,1,0.427309607,0.05480949,0.026449332,0.034578254,0.198212816,0.002165276,0.331432152,0.96556228,1,0.242309152,0.238126421,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.75,0.5,1,0.5,0.5,0.8,0.947385222,0.5,1,0.6875,1,1,0.202056409,1,0,0,0,0.01776926,0.753102379,0.01548798,0.053287893,0.881698404,1,1,0.050209949,1,0.019611878,0.371114715,0.107075891,0.031783752,0.062902714,0.06228185,5.159E-05,0.007226358,0.00744928,0,0,0.949424834,1,0.006087438,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.4,1,0.8,1,1,0.5,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.975371806,0.5,1,0.1875,1,0,0.154896443,1,0,0,0,0.012151971,0.760309811,0.014113187,0.089627503,0,1,0.666533882,0.590828742,0.597552925,1,0.049523123,0.131002546,0.63276827,1,0.312309771,1,0.146034722,1,0.003036364,1,0.89433242,0.5,0.011908097,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0.6,1,1,0.913043478,1,0.75,0.25,1,1,0,1,1,0.5,0,1,0.75,0.75,0.933333333,0.947385222,0.5,1,1,1,0.6,0.13335723,1,0,0,0,0.507848519,0.831680244,0.006164781,0.121768061,0.757953776,1,0.437878989,0.032800207,0.140897656,0.612534354,0.016878999,0.143102315,0.035706665,0.097261634,0.306933143,0.00222452,0,0.186912782,0,0,0.939700431,0.5,0.249342448,0.357189632,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,0.8,1,1,1,0.25,1,1,0,1,1,0.25,0,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,1,0.75,1,0.025035612,0.993978209,0.00011706,0.298427077,0.907642772,1,0.959544992,0.014277017,0.558999747,0.622504434,0.018104458,0.186431229,0.029726137,0.105770999,0.079656459,0.00167949,0,0.145903653,0.031417729,0.17089698,0.937075565,0.5,0.072539953,0.083344247,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Good
0.6,1,0.8,0.956521739,1,0.25,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.98656644,0.5,1,1,1,0.8,0.080822564,1,0,0,0,0.010032568,0.844246002,0.005348617,0.097847313,0.84498746,1,1,0.163983695,0.180642039,0.102799271,0.44191969,0.107507356,0.188615591,0.409567499,0.09134915,0.001448201,0.042989418,0.083456829,0.089246261,0.009817735,0.959743191,1,0.000751835,0,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.4,1,0.8,1,1,1,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.6,0.101028204,1,0,0,0,0.016570148,0.747651037,0.016653413,0.090727933,0.712402123,1,0.59049263,0.023832455,0.54344192,0.496253588,0.010667448,0.192667732,0.014461937,0.078204782,0.112359454,0.001194394,0.139179715,0.11239469,0.01626519,0.262948801,0.955983553,0.75,0.001721945,0.047625284,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.4,1,0.8,0.826086957,0.75,1,1,1,0.75,0,0.5,0.3,1,0,0.75,0.75,1,1,0.969774489,0.5,0.8,1,1,0.6,0.072740307,1,0,0,0,0.004814395,0.854164443,0.004772947,0.071760062,0.887484437,1,0.973531625,1,1,0.036436114,0.131592165,0.074769617,0.02934699,0.063077678,0.01826983,0.001842454,0.239224582,0.042654884,0.11517394,0.002581504,0.985694138,1,0.009094779,0.095250569,1,0.403508772,0.242424242,0.861153207,0.875839839,0,0,Good
0.6,1,1,0.739130435,0,0.25,0.25,1,1,0,0,0,0,0.5,1,0.5,0.25,0.7,0.936190589,0.5,1,0.6875,1,0.6,0.080822564,1,0,0,0,0.018906973,0.774898317,0.011789817,0.163302392,0.767259786,1,0.923162041,0.013059654,0.082152063,0.78363951,0.006014459,0.2756231,0.010117135,0.077048769,0.15894752,0.002001839,0.043500837,0.12433311,0.017509601,0.38559751,0.936262615,0.75,0.003662164,0.059531605,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,0.460819554,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.980969123,0.5,1,1,1,0.6,0.505141022,1,0,0,0,0.008059444,1,0,0.078991445,1,1,0.750807772,0.036805155,0.234796076,0.3744979,0.020437564,0.048207942,0.075686079,0.072163897,0.05480949,0.003583488,0,0.334180285,0,0,0.961736212,0.5,0.006087438,0.035718963,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0,1,1,0.565217391,1,0.25,0.25,1,1,0,1,1,0.75,1,1,1,0.5,0.9,0.936190589,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.01519265,0.682476443,0.055425149,0.057637367,0.544944553,1,1,0.033820667,0.108603179,0.40451116,0.011949823,0.324968299,0.007722421,0.068550513,0.051155524,0.000784259,0.018176894,0.05397836,0.025927679,0.13459564,0.95830873,0.75,1,1,0.091508346,0.675438596,0.575757576,0.17938117,0.144174355,0.618181818,1,Good
0.4,1,1,0.739130435,1,0.25,0.25,1,1,0,0,0,0.5,0.5,1,1,1,1,0.947385222,0.5,1,0.875,1,0.8,0.168380475,1,0,0,0,0.092800659,0.672134088,0.077447645,0.082990758,0,1,0.586686142,0.062380378,0.041948032,0.97154569,0.013359892,0.634041365,0.010470799,0.194029967,0.071252337,0.00085713,0.067817141,0.13443881,0.084854221,0.098705729,0.940568496,1,0.033735565,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.25,0.5,1,0.75,0.75,0.933333333,0.913801322,0.5,1,0.625,1,0.8,0.103452881,1,0,0,0,0.096906315,0.920513118,0.001979822,0.425379212,0.899225191,1,1,0.00496658,0.136788218,0.478568301,0.011597349,0.341576506,0.008470557,0.078053771,0.040467673,0.000790186,0.028912928,0.060869133,0,0,0.954364542,1,0.033735565,0.309564348,0.053698378,0.394736842,1,0.03816558,0,0.433333333,0.738317757,Good
0.4,0,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.25,0.25,1,1,0.891412055,0.5,0,0,0,0,0,0,0.75,0.75,0.25,0.036264952,0.889218278,0.003109808,0.463838409,0.755400949,1,1,0.005801519,0.031376883,0.894172557,0.00717984,0.420074967,0.008687875,0.09874744,0.265826026,0.00140733,0.034059912,0.092972598,0.026293682,0.293214984,0.868746387,0.75,0.096792696,0.166688495,0.228510459,0,0.575757576,0.166051172,0.122237994,0.154545455,0.503235083,Good
0.2,1,1,1,1,0.25,0.25,1,1,0,0,0,1,0.5,0.75,0.5,0.75,0.9,0.941787906,0.5,0.8,0.5625,1,0.8,0.121233845,1,0,0,0,0.053744333,0.843611327,0.00538739,0.297491045,0.813926642,1,1,0.010972775,0.037124213,0.464935891,0.018774744,0.33039294,0.012994858,0.079382783,0.064020529,0.000689501,0.063941335,0.061137311,0,0,0.946733107,0.5,0.052652704,0.047625284,0.432196692,0.964912281,0.393939394,0.767210558,0.560220014,0.451515152,0,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,0,0,0.5,0.5,0.75,0.5,0.75,0.9,0.969774489,0.5,1,1,1,0.4,0.134690802,1,0,0,0,0.172820904,0.978665763,0.000439363,0.191205939,0.927806169,1,1,0.012892189,0.027648679,0.308347409,0.021513059,0.126136477,0.025409585,0.060831612,0.007307932,0.00111801,0,0.106369927,0.023219254,0.11460193,0.978115786,0.75,0.014333371,0.119063211,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,1,0.652173913,1,0.5,0.25,1,1,0,0,0,0.75,0.5,1,1,0.75,0.95,0.969774489,0.5,1,0.375,1,0.6,0.202056409,1,0,0,0,0.019409801,1,0,0.118160445,1,1,0.858628779,0.017981084,0.023498241,0.043068096,0.138799598,0.072252783,0.03763233,0.051413406,0.005480949,0.000847375,0.055236778,0.025549749,0.087782248,0.004112019,0.920072499,0.5,0.002934582,0.023812642,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.6,1,1,0.695652174,1,0.25,0.25,1,0.75,0,1,0.6,1,0,0.75,0.75,1,1,0.969774489,0.5,0,0,0,0,0,0,0.75,0.75,1,1,0.930703625,0.001664897,0.700132689,1,0,1,0.001978135,0.017674119,0.139949142,0.031629012,0.543035487,0.003880016,0.059395986,0.672476631,9.85657E-05,0,0.021914598,0,0,0.810277696,0.25,0.004632274,0.047625284,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0,Good
0,1,1,0.956521739,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.964177173,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.034491159,0.917518971,0.002076794,0.043043026,0.93927196,1,0.92785376,0.012654382,0.005342178,0.032014792,0.046649925,0.033808846,0.020410631,0.020367695,0.004384759,0.000653887,0.131308659,0.082380164,0.022487247,0.012468085,0.984419597,0.5,0.028885017,0.214313779,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,1,1,0.75,0.5,0.75,0.9,0.992163757,0.5,0,0,0,0,0,0,0,1,1,0.000994478,1,0,0.012827535,1,1,0.893683884,0.039046383,0.004757782,0.020961487,0.064264189,0.006750849,0.080246914,0.017514114,0,0.005491079,0.045801506,0.23972639,0,0,0.994908725,0.5,0.164700376,0.071437926,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0,0.5,1,0.739130435,0.75,0.25,0.25,0,1,0,0,0,0.75,0.5,0.25,0.25,1,1,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.017889907,0.69171131,0.0436409,0.020295041,0.952176668,1,0.92342761,0.155080294,0.034822068,0.197814362,0.043739606,0.09223137,0.043277133,0.117764371,0.02904903,0.001206709,0.635506007,0.187063359,0.029221709,0.058454681,0.902349489,0.25,0.001721945,0.059531605,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.4,1,1,1,1,1,0.25,1,1,0,0,0,0.75,0.5,0.75,0.5,0.75,0.9,0.947385222,0.5,1,0.9375,0.5,0.8,0.202056409,1,0,0,0,0,1,0,0.038303862,0.970074571,1,1,0.055059547,0.023031336,0.0268823,0.215884632,0.022713848,0.112833242,0.075548035,0.138960326,0.000460903,0,0.10193909,0.001698256,0.137559121,0.917301233,0.75,0.024034468,0.095250569,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,1,Good
0,0,0.8,1,0,0.25,0.25,1,1,0,0,0,0,0.5,0.5,0.5,1,1,0.980969123,0.5,1,0.5,0,0,0.141439486,0.25,0,0,0,0.012911154,0.68833482,0.047394476,0.077889138,1,1,0.598017085,0.185324561,0.162423942,1,0.00550233,0.382580829,0.048123234,0.553138552,0.592636743,0.007046933,1,1,0.060111954,0.793157658,0.914263003,1,0.014333371,0.059531605,0.032503376,0.736842105,0.060606061,0.083349272,0.208286018,0.721212121,0.460819554,Good
0.6,0.5,1,0.913043478,1,1,1,0,1,0,0,0,0.75,0.5,0.75,0.25,0.5,0.6,0.98656644,0.5,0,0,0,0,0,0,0.75,0.75,1,0.017307562,0.764674954,0.01335965,0.005898592,0.987854392,1,0.439472403,0.080247969,0.004482413,0.011013513,0.11273461,0.009719103,0.055969763,0.009824723,0,0.000719585,0.041726472,0.095963385,0.001471334,0.068407969,0.986497909,0.25,0.002207,0,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,1,Good
0.6,1,0.8,0.826086957,1,0.25,0.25,1,1,0,0,0,0.25,0.5,0.75,0.75,1,1,0.992163757,0.5,1,1,1,0.6,0.028287897,0.25,0,0,0,0.001391132,1,0,0.050175438,1,1,1,0.009074915,0.004360025,0.009908182,0.121396283,0.03015236,0.019255836,0.016160225,0,0.002726969,0,0.030004982,0.045765061,0.001848031,0.996114372,0.75,0.004632274,0.035718963,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,0.738317757,Good
